Fuel_Type,Gearbox_Automatic,Gearbox_Manual,Gearbox_Semi-automatic,Mileage_km,Price,Year,Gears,Power_hp,Engine_Size_cc,Cylinders
1.0,1.0,0.0,0.0,1.0,20.85,2025.0,6.0,147.0,2275.0,5.0
0.0,1.0,0.0,0.0,20000.0,12.99,2024.0,6.0,110.0,1199.0,3.0
1.0,1.0,0.0,0.0,2.0,26.44,2025.0,6.0,131.0,1499.0,4.0
0.0,0.0,1.0,0.0,14426.0,15.83,2024.0,6.0,110.0,1199.0,3.0
0.0,0.0,1.0,0.0,12663.0,12.49,2024.0,6.0,110.0,1199.0,3.0
0.0,1.0,0.0,0.0,10.0,28.49,2025.0,6.0,145.0,1199.0,3.0
1.0,1.0,0.0,0.0,29999.0,15.49,2024.0,6.0,110.0,1199.0,3.0
0.0,0.0,1.0,0.0,74315.0,12.9,2021.0,6.0,131.0,1199.0,3.0
0.0,0.0,1.0,0.0,120000.0,5.99,2018.0,6.0,82.0,1199.0,5.0
0.0,0.0,1.0,0.0,15237.0,16.69,2025.0,6.0,101.0,1199.0,3.0
1.0,0.0,1.0,0.0,84827.0,12.396,2023.0,6.0,102.0,2275.0,5.0
0.0,1.0,0.0,0.0,26811.0,16.9,2021.0,6.0,111.0,1199.0,3.0
1.0,1.0,0.0,0.0,51500.0,16.98,2021.0,6.0,136.0,2275.0,5.0
0.0,0.0,1.0,0.0,20486.0,16.99,2023.0,6.0,101.0,1199.0,5.0
0.0,1.0,0.0,0.0,40000.0,13.99,2019.0,6.0,110.0,1199.0,5.0
0.0,0.0,1.0,0.0,20922.0,18.845,2022.0,6.0,131.0,1199.0,3.0
0.0,1.0,0.0,0.0,99758.0,11.69,2019.0,6.0,110.0,1199.0,5.0
0.0,0.0,1.0,0.0,102621.0,13.4,2020.0,6.0,110.0,1199.0,3.0
0.0,0.0,1.0,0.0,101000.0,5.9,2016.0,6.0,110.0,2275.0,5.0
0.0,0.0,1.0,0.0,61583.0,11.4,2021.0,6.0,110.0,1199.0,3.0
0.0,0.0,1.0,0.0,64570.0,14.3,2022.0,6.0,110.0,1199.0,3.0
0.0,1.0,0.0,0.0,22000.0,15.59,2023.0,6.0,131.0,1199.0,3.0
0.0,1.0,0.0,0.0,17157.0,16.3,2022.0,6.0,131.0,1199.0,5.0
1.0,1.0,0.0,0.0,5622.0,15.9,2025.0,6.0,114.0,2275.0,5.0
1.0,1.0,0.0,0.0,20915.0,13.884,2021.0,6.0,120.0,1499.0,4.0
0.0,0.0,1.0,0.0,9655.0,15.712,2021.0,6.0,131.0,1199.0,3.0
0.0,0.0,1.0,0.0,159401.0,5.35,2011.0,6.0,120.0,1598.0,4.0
1.0,1.0,0.0,0.0,17500.0,22.99,2024.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,10.0,26.995,2025.0,6.0,136.0,1199.0,5.0
0.0,1.0,0.0,0.0,50.0,24.9,2025.0,6.0,136.0,1199.0,3.0
0.0,1.0,0.0,0.0,168044.0,10.299,2018.0,6.0,110.0,1199.0,3.0
1.0,0.0,1.0,0.0,31534.0,22.712,2022.0,6.0,131.0,1499.0,4.0
0.0,0.0,1.0,0.0,6003.0,14.5,2024.0,6.0,131.0,1199.0,3.0
0.0,0.0,1.0,0.0,12522.0,14.5,2024.0,6.0,110.0,1199.0,3.0
1.0,1.0,0.0,0.0,121620.0,7.95,2014.0,6.0,92.0,1560.0,4.0
0.0,0.0,1.0,0.0,32303.0,11.69,2024.0,6.0,110.0,1199.0,3.0
0.0,0.0,1.0,0.0,59543.0,11.9,2022.0,6.0,110.0,1200.0,3.0
0.0,0.0,1.0,0.0,13148.0,12.49,2024.0,6.0,110.0,1199.0,3.0
0.0,0.0,1.0,0.0,39500.0,14.99,2019.0,6.0,131.0,1199.0,5.0
0.0,1.0,0.0,0.0,4400.0,16.9,2023.0,6.0,131.0,1199.0,3.0
0.0,0.0,1.0,0.0,182058.0,4.95,2012.0,6.0,120.0,1598.0,4.0
0.0,0.0,1.0,0.0,12282.0,16.49,2024.0,6.0,110.0,1199.0,5.0
0.0,0.0,1.0,0.0,1.0,19.49,2025.0,6.0,101.0,1199.0,3.0
0.0,1.0,0.0,0.0,10900.0,17.945,2023.0,6.0,110.0,1199.0,3.0
0.0,0.0,1.0,0.0,29374.0,11.49,2023.0,6.0,110.0,1199.0,3.0
0.0,0.0,1.0,0.0,72889.0,8.6,2022.0,6.0,83.0,2275.0,5.0
1.0,0.0,1.0,0.0,48173.0,12.25,2024.0,6.0,101.0,2275.0,5.0
0.0,0.0,1.0,0.0,8500.0,21.99,2024.0,6.0,131.0,1199.0,3.0
0.0,0.0,1.0,0.0,14999.0,15.999,2025.0,6.0,101.0,1199.0,3.0
0.0,0.0,1.0,0.0,61388.0,12.45,2022.0,6.0,83.0,1199.0,3.0
0.0,0.0,1.0,0.0,78000.0,10.9,2021.0,6.0,110.0,1199.0,3.0
0.0,0.0,1.0,0.0,142418.0,7.25,2017.0,6.0,82.0,1199.0,3.0
0.0,1.0,0.0,0.0,16600.0,24.99,2024.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,29300.0,22.79,2023.0,6.0,204.0,2275.0,5.0
0.0,1.0,0.0,0.0,57037.0,21.99,2021.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,27450.0,24.95,2022.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,38527.0,23.27,2023.0,6.0,204.0,1395.0,4.0
0.0,1.0,0.0,0.0,34345.0,25.95,2023.0,6.0,150.0,1498.0,4.0
0.0,0.0,1.0,0.0,26751.0,22.487,2024.0,6.0,150.0,1500.0,4.0
0.0,1.0,0.0,0.0,27283.0,26.49,2023.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,100000.0,24.95,2021.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,101066.0,23.94,2022.0,6.0,204.0,1395.0,4.0
0.0,1.0,0.0,0.0,25879.0,25.48,2021.0,6.0,245.0,1395.0,4.0
0.0,1.0,0.0,0.0,12500.0,30.75,2025.0,6.0,150.0,1498.0,4.0
0.0,1.0,0.0,0.0,6300.0,29.99,2023.0,6.0,245.0,1984.0,4.0
1.0,1.0,0.0,0.0,77000.0,20.85,2022.0,6.0,150.0,1395.0,4.0
0.0,1.0,0.0,0.0,13343.0,27.99,2023.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,7095.0,23.97,2024.0,6.0,204.0,2275.0,5.0
0.0,0.0,1.0,0.0,20900.0,21.98,2022.0,6.0,150.0,1498.0,5.0
1.0,1.0,0.0,0.0,43635.0,24.85,2022.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,29700.0,26.99,2022.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,10800.0,27.91,2024.0,6.0,204.0,1395.0,4.0
1.0,1.0,0.0,0.0,52693.0,23.35,2022.0,6.0,204.0,1395.0,4.0
1.0,1.0,0.0,0.0,61657.0,17.95,2024.0,6.0,150.0,1968.0,4.0
1.0,1.0,0.0,0.0,81100.0,21.59,2022.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,38755.0,23.47,2022.0,6.0,204.0,1395.0,4.0
1.0,1.0,0.0,0.0,34300.0,25.99,2022.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,19250.0,23.85,2022.0,6.0,204.0,2275.0,5.0
1.0,1.0,0.0,0.0,56164.0,21.94,2022.0,6.0,150.0,1395.0,4.0
1.0,1.0,0.0,0.0,43600.0,20.99,2022.0,6.0,204.0,1395.0,4.0
1.0,1.0,0.0,0.0,24470.0,24.95,2022.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,33215.0,26.48,2022.0,6.0,245.0,1395.0,4.0
0.0,0.0,1.0,0.0,18126.0,23.95,2023.0,6.0,150.0,1498.0,4.0
0.0,0.0,1.0,0.0,24092.0,22.98,2024.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,6135.0,26.4,2023.0,6.0,204.0,1395.0,4.0
1.0,1.0,0.0,0.0,19812.0,27.45,2023.0,6.0,231.0,2275.0,5.0
0.0,1.0,0.0,0.0,45292.0,23.99,2022.0,6.0,150.0,1498.0,4.0
0.0,1.0,0.0,0.0,6405.0,34.49,2024.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,64592.0,23.49,2022.0,6.0,204.0,2275.0,5.0
0.0,1.0,0.0,0.0,23900.0,26.99,2023.0,6.0,150.0,1498.0,4.0
1.0,0.0,1.0,0.0,91020.0,22.79,2023.0,6.0,150.0,1968.0,4.0
1.0,1.0,0.0,0.0,45159.0,25.48,2021.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,11428.0,23.917,2023.0,6.0,204.0,2275.0,5.0
1.0,1.0,0.0,0.0,52650.0,21.49,2022.0,6.0,150.0,1395.0,4.0
0.0,1.0,0.0,0.0,16699.0,24.98,2023.0,6.0,150.0,1498.0,4.0
0.0,1.0,0.0,0.0,10752.0,36.98,2024.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,53584.0,29.75,2023.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,7500.0,28.99,2023.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,30857.0,28.499,2021.0,6.0,245.0,1395.0,4.0
0.0,0.0,1.0,0.0,18300.0,23.88,2024.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,12484.0,27.99,2024.0,6.0,150.0,1395.0,4.0
1.0,1.0,0.0,0.0,9900.0,29.88,2025.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,62035.0,26.745,2021.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,49630.0,25.45,2022.0,6.0,245.0,1395.0,4.0
0.0,1.0,0.0,0.0,9400.0,28.998,2024.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,63458.0,23.93,2022.0,6.0,204.0,1395.0,4.0
1.0,1.0,0.0,0.0,17312.0,22.9,2024.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,80850.0,22.89,2022.0,6.0,204.0,1395.0,4.0
1.0,1.0,0.0,0.0,93783.0,19.49,2022.0,6.0,150.0,1395.0,4.0
0.0,0.0,1.0,0.0,22299.0,21.47,2023.0,6.0,150.0,1498.0,4.0
0.0,1.0,0.0,0.0,19466.0,31.888,2025.0,6.0,150.0,1498.0,4.0
0.0,1.0,0.0,0.0,35140.0,25.845,2023.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,117500.0,19.375,2021.0,6.0,204.0,1395.0,4.0
1.0,1.0,0.0,0.0,58851.0,24.99,2022.0,6.0,204.0,1395.0,4.0
1.0,1.0,0.0,0.0,21571.0,25.985,2023.0,6.0,150.0,1395.0,5.0
1.0,1.0,0.0,0.0,22400.0,26.55,2022.0,6.0,245.0,1395.0,4.0
0.0,1.0,0.0,0.0,64715.0,23.9,2022.0,6.0,150.0,1498.0,4.0
0.0,1.0,0.0,0.0,1001.0,36.785,2025.0,6.0,150.0,1498.0,5.0
1.0,1.0,0.0,0.0,40195.0,23.14,2022.0,6.0,150.0,1395.0,4.0
1.0,1.0,0.0,0.0,26791.0,24.79,2022.0,6.0,150.0,1395.0,4.0
0.0,1.0,0.0,0.0,26111.0,27.9,2023.0,6.0,150.0,1498.0,4.0
0.0,1.0,0.0,0.0,38340.0,24.29,2022.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,43009.0,29.5,2023.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,56370.0,22.45,2022.0,6.0,245.0,1395.0,4.0
0.0,1.0,0.0,0.0,13177.0,35.39,2025.0,6.0,150.0,1498.0,4.0
0.0,0.0,1.0,0.0,35996.0,21.99,2024.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,85577.0,22.944,2021.0,6.0,150.0,1395.0,4.0
1.0,1.0,0.0,0.0,44750.0,25.212,2022.0,6.0,245.0,1395.0,5.0
1.0,0.0,1.0,0.0,70343.0,23.895,2023.0,6.0,150.0,1968.0,4.0
1.0,1.0,0.0,0.0,18216.0,28.343,2024.0,6.0,150.0,1968.0,4.0
0.0,1.0,0.0,0.0,10.0,37.49,2025.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,31900.0,26.88,2022.0,6.0,245.0,1395.0,4.0
0.0,0.0,1.0,0.0,22299.0,21.47,2023.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,15740.0,31.77,2025.0,6.0,231.0,2275.0,5.0
1.0,1.0,0.0,0.0,22132.0,27.99,2024.0,6.0,231.0,2275.0,5.0
0.0,1.0,0.0,0.0,44650.0,25.945,2023.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,53658.0,23.681,2022.0,6.0,245.0,1395.0,4.0
0.0,1.0,0.0,0.0,101512.0,27.95,2021.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,63302.0,24.242,2021.0,6.0,245.0,1395.0,5.0
1.0,1.0,0.0,0.0,35900.0,25.99,2022.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,16000.0,28.98,2024.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,32000.0,26.99,2022.0,6.0,245.0,1395.0,4.0
0.0,0.0,1.0,0.0,13300.0,23.798,2023.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,21000.0,28.95,2022.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,43569.0,26.98,2023.0,6.0,150.0,1395.0,5.0
1.0,1.0,0.0,0.0,44750.0,25.212,2022.0,6.0,245.0,1395.0,5.0
0.0,1.0,0.0,0.0,41622.0,23.99,2022.0,6.0,150.0,1498.0,4.0
0.0,1.0,0.0,0.0,14191.0,29.98,2025.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,43400.0,21.6,2022.0,6.0,204.0,2275.0,5.0
1.0,1.0,0.0,0.0,26686.0,35.9,2025.0,6.0,150.0,1498.0,4.0
0.0,0.0,1.0,0.0,1.0,31.9,2025.0,6.0,150.0,1498.0,4.0
0.0,1.0,0.0,0.0,26450.0,31.905,2025.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,30450.0,26.49,2022.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,34650.0,26.894,2022.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,26096.0,20.931,2022.0,6.0,150.0,1395.0,4.0
1.0,1.0,0.0,0.0,58235.0,23.95,2022.0,6.0,204.0,1395.0,4.0
0.0,1.0,0.0,0.0,1051.0,36.785,2025.0,6.0,150.0,1498.0,5.0
0.0,0.0,1.0,0.0,13300.0,23.95,2023.0,6.0,150.0,1498.0,4.0
0.0,1.0,0.0,0.0,41724.0,24.99,2022.0,6.0,150.0,1498.0,4.0
0.0,1.0,0.0,0.0,50.0,35.99,2024.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,15200.0,32.99,2024.0,6.0,150.0,1395.0,4.0
1.0,1.0,0.0,0.0,58981.0,25.475,2023.0,6.0,204.0,1395.0,4.0
1.0,1.0,0.0,0.0,47038.0,30.995,2021.0,6.0,245.0,1395.0,4.0
0.0,0.0,1.0,0.0,23000.0,23.45,2024.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,104460.0,19.92,2022.0,6.0,204.0,1395.0,4.0
0.0,0.0,1.0,0.0,65000.0,22.699,2022.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,29000.0,22.45,2022.0,6.0,204.0,1395.0,4.0
1.0,1.0,0.0,0.0,13837.0,37.35,2024.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,12259.0,38.45,2025.0,6.0,204.0,1498.0,4.0
1.0,1.0,0.0,0.0,147009.0,19.945,2021.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,63070.0,27.95,2021.0,6.0,150.0,1395.0,4.0
0.0,0.0,1.0,0.0,0.0,25.595,2025.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,12650.0,42.95,2025.0,6.0,204.0,1498.0,4.0
1.0,1.0,0.0,0.0,93825.0,23.75,2022.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,7750.0,29.95,2024.0,6.0,204.0,1395.0,4.0
1.0,1.0,0.0,0.0,9794.0,41.4,2025.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,29502.0,25.85,2024.0,6.0,247.0,1400.0,5.0
0.0,0.0,1.0,0.0,18400.0,20.499,2023.0,6.0,150.0,1498.0,4.0
0.0,0.0,1.0,0.0,10819.0,28.5,2024.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,56300.0,23.59,2022.0,6.0,204.0,1395.0,4.0
1.0,1.0,0.0,0.0,33636.0,26.95,2022.0,6.0,245.0,1395.0,4.0
0.0,0.0,1.0,0.0,58031.0,21.9,2024.0,6.0,151.0,2275.0,5.0
1.0,1.0,0.0,0.0,71806.0,23.999,2022.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,2500.0,36.99,2025.0,6.0,231.0,2275.0,5.0
0.0,1.0,0.0,0.0,12615.0,30.875,2024.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,6553.0,39.7,2024.0,6.0,121.0,2275.0,5.0
0.0,0.0,1.0,0.0,20.0,28.99,2025.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,14751.0,33.95,2022.0,6.0,150.0,1395.0,4.0
1.0,1.0,0.0,0.0,33375.0,33.15,2023.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,49941.0,21.59,2022.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,72482.0,24.99,2022.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,32000.0,23.75,2022.0,6.0,204.0,2275.0,5.0
0.0,0.0,1.0,0.0,91123.0,19.95,2023.0,6.0,150.0,1500.0,4.0
0.0,1.0,0.0,0.0,50.0,37.475,2025.0,6.0,150.0,1498.0,4.0
0.0,1.0,0.0,0.0,59065.0,23.945,2022.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,10.0,37.799,2025.0,6.0,150.0,1498.0,4.0
0.0,0.0,1.0,0.0,20.0,26.59,2025.0,6.0,150.0,1498.0,4.0
0.0,0.0,1.0,0.0,20789.0,26.6,2024.0,6.0,150.0,1498.0,4.0
0.0,0.0,1.0,0.0,74215.0,18.6,2021.0,6.0,151.0,2275.0,5.0
1.0,1.0,0.0,0.0,26492.0,27.997,2024.0,6.0,204.0,2275.0,5.0
1.0,1.0,0.0,0.0,27661.0,24.88,2023.0,6.0,204.0,1395.0,4.0
0.0,1.0,0.0,0.0,50.0,37.475,2025.0,6.0,150.0,1498.0,4.0
0.0,0.0,1.0,0.0,19147.0,24.99,2023.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,26841.0,28.98,2025.0,6.0,150.0,1968.0,5.0
1.0,1.0,0.0,0.0,149886.0,19.945,2021.0,6.0,150.0,1395.0,4.0
0.0,1.0,0.0,0.0,12000.0,35.99,2024.0,6.0,150.0,1498.0,5.0
1.0,1.0,0.0,0.0,60433.0,27.45,2021.0,6.0,150.0,1395.0,4.0
1.0,1.0,0.0,0.0,24900.0,32.7,2024.0,6.0,204.0,1498.0,4.0
1.0,0.0,1.0,0.0,62771.0,22.47,2023.0,6.0,150.0,1968.0,4.0
1.0,1.0,0.0,0.0,160017.0,18.499,2022.0,6.0,204.0,2275.0,5.0
0.0,0.0,1.0,0.0,0.0,27.525,2025.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,17836.0,23.93,2022.0,6.0,204.0,2275.0,5.0
1.0,1.0,0.0,0.0,25755.0,23.499,2022.0,6.0,204.0,1395.0,4.0
0.0,1.0,0.0,0.0,38865.0,25.845,2023.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,30923.0,23.8,2021.0,6.0,204.0,2275.0,0.0
1.0,1.0,0.0,0.0,6500.0,26.0,2024.0,6.0,204.0,1395.0,4.0
1.0,1.0,0.0,0.0,60088.0,26.95,2021.0,6.0,245.0,1395.0,5.0
0.0,1.0,0.0,0.0,10.0,29.97,2025.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,42500.0,26.99,2021.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,32435.0,23.43,2022.0,6.0,204.0,1395.0,4.0
1.0,1.0,0.0,0.0,46398.0,22.817,2022.0,6.0,150.0,1395.0,4.0
1.0,1.0,0.0,0.0,7548.0,27.911,2023.0,6.0,231.0,2275.0,5.0
0.0,0.0,1.0,0.0,70455.0,20.75,2023.0,6.0,151.0,2275.0,5.0
1.0,1.0,0.0,0.0,42421.0,28.85,2023.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,3425.0,35.999,2025.0,6.0,204.0,1498.0,4.0
1.0,1.0,0.0,0.0,5000.0,32.161,2023.0,6.0,245.0,1395.0,5.0
0.0,0.0,1.0,0.0,23995.0,22.917,2024.0,6.0,150.0,1498.0,4.0
0.0,0.0,1.0,0.0,67202.0,20.6,2023.0,6.0,151.0,2275.0,5.0
1.0,1.0,0.0,0.0,53112.0,30.95,2023.0,6.0,245.0,1395.0,4.0
0.0,0.0,1.0,0.0,24054.0,28.2,2024.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,13293.0,39.93,2025.0,6.0,204.0,1498.0,4.0
0.0,0.0,0.0,1.0,100000.0,21.5,2022.0,6.0,150.0,1498.0,4.0
0.0,1.0,0.0,0.0,6568.0,35.79,2025.0,6.0,190.0,1984.0,4.0
0.0,1.0,0.0,0.0,10500.0,30.4,2024.0,6.0,150.0,1498.0,4.0
0.0,0.0,1.0,0.0,19154.0,28.9,2024.0,6.0,150.0,1498.0,4.0
0.0,1.0,0.0,0.0,21913.0,33.16,2025.0,6.0,150.0,1498.0,4.0
0.0,0.0,1.0,0.0,18859.0,23.69,2024.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,42504.0,27.95,2021.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,16000.0,25.4,2023.0,6.0,204.0,1395.0,4.0
1.0,1.0,0.0,0.0,62673.0,26.95,2022.0,6.0,245.0,1395.0,4.0
0.0,1.0,0.0,0.0,14500.0,27.191,2023.0,6.0,150.0,1498.0,5.0
1.0,1.0,0.0,0.0,29502.0,25.85,2024.0,6.0,247.0,1400.0,5.0
1.0,1.0,0.0,0.0,107556.0,23.9,2022.0,6.0,150.0,1395.0,4.0
1.0,1.0,0.0,0.0,11478.0,29.99,2024.0,6.0,204.0,1498.0,4.0
1.0,1.0,0.0,0.0,55414.0,25.44,2021.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,57884.0,28.89,2022.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,7204.0,40.9,2025.0,6.0,204.0,1498.0,4.0
1.0,1.0,0.0,0.0,77252.0,26.95,2021.0,6.0,245.0,1395.0,5.0
1.0,1.0,0.0,0.0,79731.0,21.48,2021.0,6.0,245.0,1395.0,4.0
0.0,1.0,0.0,0.0,24499.0,32.28,2025.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,24500.0,25.96,2021.0,6.0,204.0,1395.0,4.0
1.0,1.0,0.0,0.0,122816.0,18.845,2022.0,6.0,204.0,2275.0,5.0
1.0,1.0,0.0,0.0,48651.0,26.69,2021.0,6.0,245.0,1395.0,4.0
0.0,1.0,0.0,0.0,100.0,37.99,2025.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,97313.0,19.645,2022.0,6.0,204.0,2275.0,5.0
0.0,1.0,0.0,0.0,16586.0,32.1,2025.0,6.0,150.0,1498.0,4.0
0.0,0.0,1.0,0.0,17526.0,26.69,2024.0,6.0,150.0,1498.0,4.0
0.0,1.0,0.0,0.0,12017.0,35.98,2024.0,6.0,150.0,1498.0,4.0
0.0,1.0,0.0,0.0,11500.0,36.98,2024.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,4900.0,41.98,2025.0,6.0,150.0,1498.0,5.0
0.0,1.0,0.0,0.0,23954.0,29.1,2024.0,6.0,150.0,1498.0,4.0
1.0,0.0,1.0,0.0,100720.0,21.455,2022.0,6.0,150.0,1968.0,4.0
1.0,1.0,0.0,0.0,53340.0,25.3,2022.0,6.0,150.0,1968.0,4.0
1.0,1.0,0.0,0.0,78869.0,24.949,2022.0,6.0,231.0,2275.0,5.0
0.0,0.0,1.0,0.0,35068.0,23.49,2022.0,6.0,151.0,2275.0,5.0
1.0,1.0,0.0,0.0,40225.0,33.999,2022.0,6.0,245.0,1395.0,4.0
0.0,1.0,0.0,0.0,25.0,34.99,2025.0,6.0,150.0,1498.0,4.0
0.0,1.0,0.0,0.0,43030.0,23.74,2023.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,87511.0,25.75,2022.0,6.0,150.0,1395.0,4.0
1.0,0.0,1.0,0.0,126000.0,22.5,2022.0,6.0,150.0,1968.0,4.0
1.0,1.0,0.0,0.0,81400.0,23.99,2022.0,6.0,245.0,1395.0,4.0
0.0,0.0,1.0,0.0,13900.0,28.9,2024.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,107597.0,18.95,2021.0,6.0,204.0,2275.0,5.0
1.0,1.0,0.0,0.0,122529.0,25.75,2022.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,146958.0,24.25,2022.0,6.0,245.0,1395.0,4.0
1.0,1.0,0.0,0.0,18627.0,34.888,2023.0,6.0,245.0,1395.0,4.0
0.0,1.0,0.0,0.0,9810.0,32.19,2025.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,1.0,37.49,2025.0,6.0,204.0,1498.0,4.0
1.0,1.0,0.0,0.0,137.0,39.5,2024.0,6.0,150.0,1498.0,4.0
0.0,0.0,1.0,0.0,47302.0,7.49,2015.0,6.0,90.0,898.0,5.0
1.0,0.0,1.0,0.0,125000.0,7.999,2012.0,6.0,110.0,1461.0,4.0
1.0,0.0,1.0,0.0,4128.0,12.9,2024.0,6.0,65.0,2275.0,5.0
0.0,0.0,1.0,0.0,17152.0,15.99,2023.0,6.0,91.0,999.0,3.0
0.0,0.0,1.0,0.0,13000.0,12.49,2024.0,6.0,67.0,999.0,3.0
0.0,0.0,1.0,0.0,11901.0,19.9,2024.0,6.0,131.0,1199.0,3.0
0.0,0.0,1.0,0.0,10.0,18.99,2025.0,6.0,101.0,999.0,3.0
0.0,0.0,1.0,0.0,7281.0,13.45,2022.0,6.0,101.0,999.0,5.0
0.0,1.0,0.0,0.0,2150.0,31.99,2025.0,6.0,156.0,1799.0,5.0
1.0,0.0,1.0,0.0,69157.0,14.9,2021.0,6.0,116.0,1461.0,4.0
1.0,0.0,1.0,0.0,50.0,21.9,2025.0,6.0,101.0,999.0,3.0
1.0,0.0,1.0,0.0,110052.0,12.69,2020.0,6.0,116.0,1461.0,4.0
0.0,0.0,1.0,0.0,80153.0,5.95,2011.0,6.0,84.0,1598.0,4.0
0.0,0.0,1.0,0.0,12056.0,15.99,2022.0,6.0,131.0,1332.0,4.0
0.0,0.0,1.0,0.0,108600.0,7.99,2020.0,6.0,90.0,898.0,3.0
0.0,0.0,1.0,0.0,10.0,19.99,2025.0,6.0,110.0,999.0,3.0
0.0,0.0,1.0,0.0,91293.0,12.99,2022.0,6.0,91.0,999.0,3.0
