fuel,subcategory,transmission,price,year
1.0,1.0,0.0,8500.0,2005.0
1.0,0.0,0.0,22000.0,2016.0
1.0,0.0,0.0,19000.0,2022.0
1.0,1.0,0.0,23000.0,2015.0
1.0,0.0,0.0,18500.0,2017.0
1.0,1.0,1.0,8990.0,1969.0
0.0,0.0,0.0,12549.0,2011.0
1.0,0.0,0.0,33500.0,2022.0
1.0,0.0,0.0,16000.0,2018.0
1.0,0.0,0.0,26900.0,2023.0
1.0,1.0,1.0,12900.0,2019.0
1.0,1.0,0.0,28900.0,2020.0
